744	154.58
745	154.62
746	155.01
747	154.64
748	154.79
749	154.76
750	154.89
751	154.96
752	154.84
753	154.91
754	155.01
755	155.0
756	154.99
757	155.06
758	155.18
759	155.08
760	155.18
761	155.22
762	155.23
763	155.24
764	155.34
765	155.32
766	155.35
767	155.3
768	155.33
769	155.47
770	155.55
771	155.44
772	155.67
773	155.59
774	155.5
775	155.66
776	155.64
777	155.74
778	155.83
779	155.84
780	155.89
781	156.01
782	155.92
783	155.97
784	155.98
785	156.05
786	156.14
787	156.02
788	156.19
789	156.18
790	156.2
791	156.32
792	156.22
793	156.32
794	156.35
795	156.43
796	156.47
797	156.39
798	156.51
799	156.52
800	156.53
801	156.52
802	156.63
803	156.66
804	156.7
805	156.83
806	156.82
807	156.85
808	156.79
809	156.89
810	156.9
811	156.94
812	156.93
813	156.97
814	157.06
815	157.05
816	157.04
817	157.15
818	157.15
819	157.24
820	157.19
821	157.16
822	157.32
823	157.28
824	157.43
825	157.45
826	157.39
827	157.43
828	157.53
829	157.46
830	157.63
831	157.66
832	157.61
833	157.62
834	157.67
835	157.73
836	157.71
837	157.9
838	157.75
839	157.84
840	157.97
841	157.97
842	157.84
843	157.89
844	157.93
845	158.15
846	158.08
847	158.18
848	158.19
849	158.15
850	158.2
851	158.29
852	158.2
853	158.35
854	158.29
855	158.35
856	158.41
857	158.33
858	158.42
859	158.46
860	158.49
861	158.42
862	158.54
863	158.62
864	158.68
865	158.69
866	158.8
867	158.8
868	158.91
869	158.68
870	158.87
871	158.94
872	158.99
873	159.01
874	158.93
875	159.11
876	159.03
877	159.11
878	159.16
879	159.17
880	159.13
881	159.19
882	159.11
883	159.29
884	159.31
885	159.37
886	159.4
887	159.42
888	159.45
889	159.45
890	159.55
891	159.58
892	159.61
893	159.51
894	159.57
895	159.62
896	159.65
897	159.7
898	159.73
899	159.67
900	159.84
901	159.85
902	159.89
903	159.91
904	160.01
905	160.05
906	160.02
907	159.97
908	160.03
909	160.05
910	160.13
911	160.14
912	160.1
913	160.2
914	160.18
915	160.19
916	160.19
917	160.29
918	160.28
919	160.31
920	160.33
921	160.4
922	160.44
923	160.42
924	160.45
925	160.51
926	160.59
927	160.58
928	160.67
929	160.64
930	160.62
931	160.67
932	160.68
933	160.81
934	160.87
935	160.85
936	160.84
937	160.9
938	160.94
939	160.92
940	161.03
941	161.01
942	161.04
943	161.05
944	161.06
945	161.17
946	161.09
947	161.2
948	161.17
949	161.4
950	161.33
951	161.23
952	161.25
953	161.38
954	161.41
955	161.44
956	161.43
957	161.51
958	161.43
959	161.55
960	161.6
961	161.61
962	161.67
963	161.53
964	161.68
965	161.67
966	161.7
967	161.76
968	161.84
969	161.76
970	161.75
971	161.87
972	161.98
973	161.98
974	161.95
975	162.01
976	162.12
977	162.03
978	162.11
979	162.12
980	162.13
981	162.17
982	162.11
983	162.24
984	162.22
985	162.23
986	162.19
987	162.33
988	162.3
989	162.38
990	162.33
991	162.38
992	162.39
993	162.41
994	162.49
995	162.6
996	162.63
997	162.55
998	162.73
999	162.65
1000	162.7
1001	162.7
1002	162.83
1003	162.77
1004	162.79
1005	162.8
1006	162.92
1007	162.98
1008	162.82
1009	162.93
1010	162.95
1011	163.0
1012	162.92
1013	162.99
1014	163.11
1015	163.0
1016	163.16
1017	163.14
1018	163.14
1019	163.17
1020	163.27
1021	163.06
1022	163.27
1023	163.21
1024	163.37
1025	163.29
1026	163.43
1027	163.31
1028	163.34
1029	163.45
1030	163.49
1031	163.44
1032	163.43
1033	163.48
1034	163.57
1035	163.59
1036	163.57
1037	163.6
1038	163.63
1039	163.61
1040	163.63
1041	163.73
1042	163.74
1043	163.76
1044	163.77
1045	163.77
1046	163.9
1047	163.83
1048	163.87
1049	163.84
1050	164.05
1051	164.08
1052	164.01
1053	164.02
1054	164.08
1055	164.05
1056	164.08
1057	164.12
1058	164.15
1059	164.18
1060	164.22
1061	164.2
1062	164.25
1063	164.25
1064	164.27
1065	164.32
1066	164.33
1067	164.36
1068	164.3
1069	164.48
1070	164.4
1071	164.46
1072	164.47
1073	164.46
1074	164.48
1075	164.58
1076	164.6
1077	164.62
1078	164.58
1079	164.6
1080	164.62
1081	164.63
1082	164.71
1083	164.76
1084	164.78
1085	164.81
1086	164.82
1087	164.83
1088	164.84
1089	164.98
1090	164.84
1091	164.9
1092	164.99
1093	164.95
1094	165.04
1095	165.12
1096	165.14
1097	165.1
1098	165.14
1099	165.15
1100	165.23
1101	165.24
1102	165.19
1103	165.34
1104	165.24
1105	165.27
1106	165.36
1107	165.28
1108	165.33
1109	165.32
1110	165.38
1111	165.47
1112	165.49
1113	165.47
1114	165.51
1115	165.47
1116	165.55
1117	165.59
1118	165.72
1119	165.62
1120	165.64
1121	165.61
1122	165.74
1123	165.69
1124	165.72
1125	165.76
1126	165.8
1127	165.76
1128	165.78
1129	165.79
1130	165.9
1131	165.84
1132	165.9
1133	165.85
1134	165.96
1135	166.06
1136	165.98
1137	165.99
1138	166.05
1139	166.06
1140	166.12
1141	166.18
1142	166.2
1143	166.11
1144	166.09
1145	166.25
1146	166.25
1147	166.27
1148	166.24
