91.86,95.34,128.55,122.79,109.635,99.11545270000352,16:02:56
91.78,95.25,128.47,122.68,109.545,99.65423610000289,16:02:56
91.88,95.35,128.62,122.64,109.6225,100.18014070000208,16:02:57
91.96,95.45,128.74,122.75,109.725,100.68598710000515,16:02:57
92.11,95.6,128.91,122.86,109.87,101.19836009999563,16:02:58
92.29,95.82,129.15,122.92,110.045,101.72804679999535,16:02:59
92.52,96.08,129.42,123.18,110.3,102.2670775000006,16:02:59
92.7,96.17,129.56,123.24,110.4175,102.79661580000538,16:03:00
92.82,96.39,129.8,123.32,110.5825,103.30806100000336,16:03:00
92.91,96.47,129.92,123.43,110.68249999999999,103.8239731999929,16:03:01
93.11,96.61,130.05,123.5,110.8175,104.34343359999184,16:03:01
93.19,96.8,130.27,123.61,110.9675,104.87403690000065,16:03:02
93.28,96.9,130.4,123.67,111.06250000000001,105.40255309999338,16:03:02
93.45,97.11,130.51,123.71,111.195,105.93291339999996,16:03:03
93.55,97.2,130.76,123.82,111.3325,106.46230139999534,16:03:03
93.63,97.29,130.87,123.87,111.415,106.99238419999892,16:03:04
93.73,97.41,131.01,123.84,111.4975,107.52286209999875,16:03:04
93.81,97.51,131.12,123.94,111.595,108.0529177999997,16:03:05
93.89,97.49,131.12,123.87,111.5925,108.5829448000004,16:03:05
93.98,97.7,131.33,123.97,111.745,109.11291779999738,16:03:06
94.15,97.87,131.54,124.09,111.9125,109.65301340000588,16:03:06
94.31,98.04,131.63,124.12,112.025,110.17683369999577,16:03:07
94.4,98.14,131.84,124.22,112.15,110.68883729999652,16:03:07
94.42,98.17,131.9,124.21,112.175,111.19805340000312,16:03:08
94.59,98.37,132.0,124.26,112.305,111.72614610000164,16:03:09
94.69,98.48,132.24,124.35,112.44,112.25626629999897,16:03:09
94.77,98.58,132.35,124.41,112.5275,112.78616170000168,16:03:10
94.95,98.77,132.58,124.45,112.6875,113.31611099999282,16:03:10
95.03,98.87,132.68,124.55,112.78250000000001,113.84595529999933,16:03:11
95.58,99.33,133.17,124.97,113.26249999999999,114.37733350000053,16:03:11
95.67,99.55,133.4,125.08,113.425,114.9089740000054,16:03:12
95.42,99.29,133.16,124.76,113.1575,115.43684819999908,16:03:12
